SITE,YEAR,TRANSECT,SPECIES
Fort Weatherill,2016,1,Saccharina latissima
Fort Weatherill,2016,1,Stenotomus chrysops
Fort Weatherill,2016,1,Styela clava
Fort Weatherill,2016,1,Tautoga onitis
Fort Weatherill,2016,1,Tautogolabrus adspersus
Fort Weatherill,2016,1,Urticina felina
Fort Weatherill,2016,2,Asterias forbesi
Fort Weatherill,2016,2,Astrangia poculata
Fort Weatherill,2016,2,Botrylloides violaceus
Fort Weatherill,2016,2,Buccinum undatum
Fort Weatherill,2016,2,Bugula neritina
Fort Weatherill,2016,2,Busycon carica
Fort Weatherill,2016,2,Centropristis striata
Fort Weatherill,2016,2,Coccotylus truncatus
Fort Weatherill,2016,2,Codium fragile
Fort Weatherill,2016,2,Crepidula fornicata
Fort Weatherill,2016,2,Cucumaria frondosa
Fort Weatherill,2016,2,Ectocarpus
Fort Weatherill,2016,2,Grinnellia americana
Fort Weatherill,2016,2,Hildenbrandia rubra
Fort Weatherill,2016,2,Homarus americanus
Fort Weatherill,2016,2,Hydroides dianthus
Fort Weatherill,2016,2,Laminaria digitata
Fort Weatherill,2016,2,Metridium senile
Fort Weatherill,2016,2,Palmaria palmata
Fort Weatherill,2016,2,Paralichthys dentatus
Fort Weatherill,2016,2,Pholis gunnellus
Fort Weatherill,2016,2,Psolus fabricii
Fort Weatherill,2016,2,Red Algal Turf
Fort Weatherill,2016,2,Saccharina latissima
Fort Weatherill,2016,2,Styela clava
Fort Weatherill,2016,2,Tautoga onitis
Fort Weatherill,2016,2,Tautogolabrus adspersus
Fort Weatherill,2016,2,Urticina felina
Fort Weatherill,2016,3,Asterias forbesi
Fort Weatherill,2016,3,Centropristis striata
Fort Weatherill,2016,3,Chondrus crispus
Fort Weatherill,2016,3,Coccotylus truncatus
Fort Weatherill,2016,3,Grinnellia americana
Fort Weatherill,2016,3,Homarus americanus
Fort Weatherill,2016,3,Laminaria digitata
Fort Weatherill,2016,3,Myoxocephalus
Fort Weatherill,2016,3,Myoxocephalus scorpioides
Fort Weatherill,2016,3,Pholis gunnellus
Fort Weatherill,2016,3,Phycodrys rubens
Fort Weatherill,2016,3,Polysiphonia
Fort Weatherill,2016,3,Polysiphonia arctica
Fort Weatherill,2016,3,Polysiphonia flexicaulis
Fort Weatherill,2016,3,Polysiphonia subtilissima
Fort Weatherill,2016,3,Saccharina latissima
Fort Weatherill,2016,3,Strongylocentrotus droebachiensis
Fort Weatherill,2016,3,Styela clava
Fort Weatherill,2016,3,Tautoga onitis
Fort Weatherill,2016,3,Tautogolabrus adspersus
Fort Weatherill,2016,3,Urticina felina
Fort Weatherill,2016,4,Asterias forbesi
Fort Weatherill,2016,4,Boltenia echinata
Fort Weatherill,2016,4,Bugulina spicata
Fort Weatherill,2016,4,Busycon carica
Fort Weatherill,2016,4,Cancer irroratus
Fort Weatherill,2016,4,Centropristis striata
Fort Weatherill,2016,4,Chondrus crispus
Fort Weatherill,2016,4,Coccotylus truncatus
Fort Weatherill,2016,4,Cystoclonium purpureum
Fort Weatherill,2016,4,Edwardsiella lineata
Fort Weatherill,2016,4,Encrusting Sponge
Fort Weatherill,2016,4,Grinnellia americana
Fort Weatherill,2016,4,Heterosiphonia japonica
Fort Weatherill,2016,4,Homarus americanus
Fort Weatherill,2016,4,Laminaria digitata
Fort Weatherill,2016,4,Metridium senile
Fort Weatherill,2016,4,Palmaria palmata
Fort Weatherill,2016,4,Paralichthys dentatus
Fort Weatherill,2016,4,Pholis gunnellus
Fort Weatherill,2016,4,Polyides rotunda
Fort Weatherill,2016,4,Ptilota serrata
Fort Weatherill,2016,4,Saccharina latissima
Fort Weatherill,2016,4,Strongylocentrotus droebachiensis
Fort Weatherill,2016,4,Tautoga onitis
Fort Weatherill,2016,4,Tautogolabrus adspersus
Fort Weatherill,2016,4,Urticina felina
Fort Weatherill,2017,1,Asterias forbesi
Fort Weatherill,2017,1,Astrangia poculata
Fort Weatherill,2017,1,Bugula neritina
Fort Weatherill,2017,1,Centropristis striata
Fort Weatherill,2017,1,Cliona
Fort Weatherill,2017,1,Cliona celata
Fort Weatherill,2017,1,Cliona lobata
Fort Weatherill,2017,1,Cliona undulata
Fort Weatherill,2017,1,Coccotylus truncatus
Fort Weatherill,2017,1,Ectocarpus
Fort Weatherill,2017,1,Grinnellia americana
Fort Weatherill,2017,1,Henricia sanguinolenta
Fort Weatherill,2017,1,Heterosiphonia japonica
Fort Weatherill,2017,1,Laminaria digitata
Fort Weatherill,2017,1,Myoxocephalus
Fort Weatherill,2017,1,Myoxocephalus scorpioides
Fort Weatherill,2017,1,Mytilus edulis
Fort Weatherill,2017,1,Paralichthys dentatus
Fort Weatherill,2017,1,Placopecten magellanicus
Fort Weatherill,2017,1,Saccharina latissima
Fort Weatherill,2017,1,Stenotomus chrysops
Fort Weatherill,2017,1,Tautoga onitis
Fort Weatherill,2017,1,Tautogolabrus adspersus
Fort Weatherill,2017,1,Unidentified anemone
Fort Weatherill,2017,2,Arbacia punctulata
Fort Weatherill,2017,2,Asterias forbesi
Fort Weatherill,2017,2,Astrangia poculata
Fort Weatherill,2017,2,Blady Ulvoid
Fort Weatherill,2017,2,Centropristis striata
Fort Weatherill,2017,2,Ceramium
Fort Weatherill,2017,2,Chondrus crispus
Fort Weatherill,2017,2,Coccotylus truncatus
Fort Weatherill,2017,2,Crepidula fornicata
Fort Weatherill,2017,2,Grinnellia americana
Fort Weatherill,2017,2,Heterosiphonia japonica
Fort Weatherill,2017,2,Homarus americanus
Fort Weatherill,2017,2,Myoxocephalus
Fort Weatherill,2017,2,Myoxocephalus scorpioides
Fort Weatherill,2017,2,Mytilus edulis
Fort Weatherill,2017,2,Red Algal Turf
Fort Weatherill,2017,2,Saccharina latissima
Fort Weatherill,2017,2,Stenotomus chrysops
Fort Weatherill,2017,2,Strongylocentrotus droebachiensis
Fort Weatherill,2017,2,Tautoga onitis
Fort Weatherill,2017,2,Tautogolabrus adspersus
Fort Weatherill,2017,2,Unidentified anemone
Fort Weatherill,2017,2,Zostera marina
Fort Weatherill,2017,3,Asterias forbesi
Fort Weatherill,2017,3,Astrangia poculata
Fort Weatherill,2017,3,Centropristis striata
Fort Weatherill,2017,3,Champia parvula
Fort Weatherill,2017,3,Chondrus crispus
Fort Weatherill,2017,3,Coccotylus truncatus
Fort Weatherill,2017,3,Crepidula fornicata
Fort Weatherill,2017,3,Cystoclonium purpureum
Fort Weatherill,2017,3,Ectocarpus
Fort Weatherill,2017,3,Grinnellia americana
Fort Weatherill,2017,3,Henricia sanguinolenta
Fort Weatherill,2017,3,Heterosiphonia japonica
Fort Weatherill,2017,3,Homarus americanus
Fort Weatherill,2017,3,Laminaria digitata
Fort Weatherill,2017,3,Myoxocephalus
Fort Weatherill,2017,3,Myoxocephalus scorpioides
Fort Weatherill,2017,3,Mytilus edulis
Fort Weatherill,2017,3,Palmaria palmata
Fort Weatherill,2017,3,Paralichthys dentatus
Fort Weatherill,2017,3,Red Algal Turf
Fort Weatherill,2017,3,Saccharina latissima
Fort Weatherill,2017,3,Strongylocentrotus droebachiensis
Fort Weatherill,2017,3,Tautoga onitis
Fort Weatherill,2017,3,Tautogolabrus adspersus
Fort Weatherill,2017,3,Unidentified Compound tunicate
Fort Weatherill,2017,3,Unidentified Filamentous Red
Fort Weatherill,2017,4,Arbacia punctulata
Fort Weatherill,2017,4,Asterias forbesi
Fort Weatherill,2017,4,Asterias rubens
Fort Weatherill,2017,4,Astrangia poculata
Fort Weatherill,2017,4,Centropristis striata
Fort Weatherill,2017,4,Champia parvula
Fort Weatherill,2017,4,Chondrus crispus
Fort Weatherill,2017,4,Cliona
Fort Weatherill,2017,4,Cliona celata
Fort Weatherill,2017,4,Cliona lobata
Fort Weatherill,2017,4,Cliona undulata
Fort Weatherill,2017,4,Coccotylus truncatus
Fort Weatherill,2017,4,Cystoclonium purpureum
Fort Weatherill,2017,4,Grinnellia americana
Fort Weatherill,2017,4,Henricia sanguinolenta
Fort Weatherill,2017,4,Heterosiphonia japonica
Fort Weatherill,2017,4,Hildenbrandia rubra
Fort Weatherill,2017,4,Homarus americanus
Fort Weatherill,2017,4,Laminaria digitata
Fort Weatherill,2017,4,Mytilus edulis
Fort Weatherill,2017,4,Palmaria palmata
Fort Weatherill,2017,4,Paralichthys dentatus
Fort Weatherill,2017,4,Polysiphonia
Fort Weatherill,2017,4,Polysiphonia arctica
Fort Weatherill,2017,4,Polysiphonia flexicaulis
Fort Weatherill,2017,4,Polysiphonia subtilissima
Fort Weatherill,2017,4,Red Algal Turf
Fort Weatherill,2017,4,Saccharina latissima
Fort Weatherill,2017,4,Tautoga onitis
Fort Weatherill,2017,4,Tautogolabrus adspersus
Fort Weatherill,2018,1,Asterias forbesi
Fort Weatherill,2018,1,Astrangia poculata
Fort Weatherill,2018,1,Buccinum undatum
Fort Weatherill,2018,1,Busycotypus canaliculatus
Fort Weatherill,2018,1,Cancer borealis
Fort Weatherill,2018,1,Centropristis striata
Fort Weatherill,2018,1,Ceramium
Fort Weatherill,2018,1,Chondrus crispus
Fort Weatherill,2018,1,Coccotylus truncatus
Fort Weatherill,2018,1,Encrusting coralline
Fort Weatherill,2018,1,Henricia sanguinolenta
Fort Weatherill,2018,1,Laminaria digitata
Fort Weatherill,2018,1,Membranipora membranacea
Fort Weatherill,2018,1,Myoxocephalus
Fort Weatherill,2018,1,Myoxocephalus scorpioides
Fort Weatherill,2018,1,Mytilus edulis
Fort Weatherill,2018,1,Neptunea decemcostata
Fort Weatherill,2018,1,Saccharina latissima
Fort Weatherill,2018,1,Stenotomus chrysops
Fort Weatherill,2018,1,Strongylocentrotus droebachiensis
Fort Weatherill,2018,1,Tautogolabrus adspersus
Fort Weatherill,2018,1,Unidentified Filamentous Red
Fort Weatherill,2018,2,Arthrocladia villosa
Fort Weatherill,2018,2,Asterias forbesi
Fort Weatherill,2018,2,Astrangia poculata
Fort Weatherill,2018,2,Blady Ulvoid
Fort Weatherill,2018,2,Boltenia echinata
Fort Weatherill,2018,2,Buccinum undatum
Fort Weatherill,2018,2,Busycotypus canaliculatus
Fort Weatherill,2018,2,Cancer borealis
Fort Weatherill,2018,2,Centropristis striata
Fort Weatherill,2018,2,Cerianthus borealis
Fort Weatherill,2018,2,Chondrus crispus
Fort Weatherill,2018,2,Coccotylus truncatus
Fort Weatherill,2018,2,Encrusting coralline
Fort Weatherill,2018,2,Henricia sanguinolenta
Fort Weatherill,2018,2,Homarus americanus
Fort Weatherill,2018,2,Laminaria digitata
Fort Weatherill,2018,2,Myoxocephalus
Fort Weatherill,2018,2,Myoxocephalus scorpioides
Fort Weatherill,2018,2,Mytilus edulis
Fort Weatherill,2018,2,Palmaria palmata
Fort Weatherill,2018,2,Polyides rotunda
Fort Weatherill,2018,2,Saccharina latissima
Fort Weatherill,2018,2,Stenotomus chrysops
Fort Weatherill,2018,2,Strongylocentrotus droebachiensis
Fort Weatherill,2018,2,Tautoga onitis
Fort Weatherill,2018,2,Tautogolabrus adspersus
Fort Weatherill,2018,2,Unidentified Filamentous Red
Fort Weatherill,2018,3,Asterias forbesi
Fort Weatherill,2018,3,Astrangia poculata
Fort Weatherill,2018,3,Buccinum undatum
Fort Weatherill,2018,3,Centropristis striata
Fort Weatherill,2018,3,Chondrus crispus
Fort Weatherill,2018,3,Coccotylus truncatus
Fort Weatherill,2018,3,Encrusting coralline
Fort Weatherill,2018,3,Henricia sanguinolenta
Fort Weatherill,2018,3,Homarus americanus
Fort Weatherill,2018,3,Laminaria digitata
Fort Weatherill,2018,3,Lunatia heros
Fort Weatherill,2018,3,Mytilus edulis
Fort Weatherill,2018,3,Palmaria palmata
Fort Weatherill,2018,3,Saccharina latissima
Fort Weatherill,2018,3,Stenotomus chrysops
Fort Weatherill,2018,3,Tautoga onitis
Fort Weatherill,2018,3,Tautogolabrus adspersus
Fort Weatherill,2018,3,Unidentified Arborescent Bryozoans
Fort Weatherill,2018,3,Unidentified Filamentous Red
Fort Weatherill,2018,4,Asterias forbesi
Fort Weatherill,2018,4,Astrangia poculata
Fort Weatherill,2018,4,Buccinum undatum
Fort Weatherill,2018,4,Busycotypus canaliculatus
Fort Weatherill,2018,4,Centropristis striata
Fort Weatherill,2018,4,Chondrus crispus
Fort Weatherill,2018,4,Cliona
Fort Weatherill,2018,4,Cliona celata
Fort Weatherill,2018,4,Cliona lobata
Fort Weatherill,2018,4,Cliona undulata
Fort Weatherill,2018,4,Coccotylus truncatus
Fort Weatherill,2018,4,Desmarestia viridis
Fort Weatherill,2018,4,Didemnum vexillum
Fort Weatherill,2018,4,Encrusting coralline
Fort Weatherill,2018,4,Henricia sanguinolenta
Fort Weatherill,2018,4,Laminaria digitata
Fort Weatherill,2018,4,Lunatia heros
Fort Weatherill,2018,4,Morone saxatilis
Fort Weatherill,2018,4,Myoxocephalus
Fort Weatherill,2018,4,Myoxocephalus scorpioides
Fort Weatherill,2018,4,Mytilus edulis
Fort Weatherill,2018,4,Saccharina latissima
Fort Weatherill,2018,4,Schizomavella auriculata
Fort Weatherill,2018,4,Stenotomus chrysops
Fort Weatherill,2018,4,Strongylocentrotus droebachiensis
Fort Weatherill,2018,4,Tautoga onitis
Fort Weatherill,2018,4,Tautogolabrus adspersus
Fort Weatherill,2018,4,Tectura testudinalis
Fort Weatherill,2018,4,Unidentified Filamentous Red
Fort Weatherill,2018,4,Unidentified Hydroid
Hurricane Island,2016,1,Barnacle
Hurricane Island,2016,1,Blady Ulvoid
Hurricane Island,2016,1,Bonnemaisonia hamifera
Hurricane Island,2016,1,Buccinum undatum
Hurricane Island,2016,1,Cancer borealis
Hurricane Island,2016,1,Cancer irroratus
Hurricane Island,2016,1,Chondrus crispus
Hurricane Island,2016,1,Corallina officinalis
Hurricane Island,2016,1,Crepidula fornicata
Hurricane Island,2016,1,Desmarestia viridis
Hurricane Island,2016,1,Encrusting Sponge
Hurricane Island,2016,1,Filamentous Green
Hurricane Island,2016,1,Homarus americanus
Hurricane Island,2016,1,Ischnochiton ruber
Hurricane Island,2016,1,Lithophyllum spp.
Hurricane Island,2016,1,Membranipora membranacea
Hurricane Island,2016,1,Saccharina latissima
Hurricane Island,2016,1,Thylacodes
Hurricane Island,2016,2,Ahnfeltia plicata
Hurricane Island,2016,2,Barnacle
Hurricane Island,2016,2,Blady Ulvoid
Hurricane Island,2016,2,Bonnemaisonia hamifera
Hurricane Island,2016,2,Botrylloides violaceus
Hurricane Island,2016,2,Cancer borealis
Hurricane Island,2016,2,Cancer irroratus
Hurricane Island,2016,2,Chondrus crispus
Hurricane Island,2016,2,Crepidula fornicata
Hurricane Island,2016,2,Cucumaria frondosa
Hurricane Island,2016,2,Didemnum vexillum
Hurricane Island,2016,2,Hildenbrandia rubra
Hurricane Island,2016,2,Homarus americanus
Hurricane Island,2016,2,Ischnochiton ruber
Hurricane Island,2016,2,Lithophyllum spp.
Hurricane Island,2016,2,Membranipora membranacea
Hurricane Island,2016,2,Pollachius virens
Hurricane Island,2016,2,Polysiphonia
Hurricane Island,2016,2,Polysiphonia arctica
Hurricane Island,2016,2,Polysiphonia flexicaulis
Hurricane Island,2016,2,Polysiphonia subtilissima
Hurricane Island,2016,2,Ptilota serrata
Hurricane Island,2016,2,Saccharina latissima
Hurricane Island,2016,2,Tectura testudinalis
Hurricane Island,2016,2,Thylacodes
Hurricane Island,2016,2,Unidentified Filamentous Red
Hurricane Island,2016,3,Anomia
Hurricane Island,2016,3,Anomia peruviana
Hurricane Island,2016,3,Anomia simplex
Hurricane Island,2016,3,Barnacle
Hurricane Island,2016,3,Bonnemaisonia hamifera
Hurricane Island,2016,3,Botrylloides violaceus
Hurricane Island,2016,3,Caberea ellisii
Hurricane Island,2016,3,Cancer irroratus
Hurricane Island,2016,3,Chondrus crispus
Hurricane Island,2016,3,Crepidula fornicata
Hurricane Island,2016,3,Desmarestia viridis
Hurricane Island,2016,3,Didemnum vexillum
Hurricane Island,2016,3,Dumontia contorta
Hurricane Island,2016,3,Halocynthia pyriformis
Hurricane Island,2016,3,Henricia sanguinolenta
Hurricane Island,2016,3,Hildenbrandia rubra
Hurricane Island,2016,3,Homarus americanus
Hurricane Island,2016,3,Lithophyllum spp.
Hurricane Island,2016,3,Mastocarpus stellatus
Hurricane Island,2016,3,Membranipora membranacea
Hurricane Island,2016,3,Mytilus edulis
Hurricane Island,2016,3,Polysiphonia
Hurricane Island,2016,3,Polysiphonia arctica
Hurricane Island,2016,3,Polysiphonia flexicaulis
Hurricane Island,2016,3,Polysiphonia subtilissima
Hurricane Island,2016,3,Ptilota serrata
Hurricane Island,2016,3,Saccharina latissima
Hurricane Island,2016,3,Thylacodes
Hurricane Island,2016,4,Agarum clathratum
Hurricane Island,2016,4,Anomia
Hurricane Island,2016,4,Anomia peruviana
Hurricane Island,2016,4,Anomia simplex
Hurricane Island,2016,4,Barnacle
Hurricane Island,2016,4,Blady Ulvoid
Hurricane Island,2016,4,Botrylloides violaceus
Hurricane Island,2016,4,Botryllus schlosseri
Hurricane Island,2016,4,Buccinum undatum
Hurricane Island,2016,4,Cancer irroratus
Hurricane Island,2016,4,Chondrus crispus
Hurricane Island,2016,4,Crepidula fornicata
Hurricane Island,2016,4,Desmarestia viridis
Hurricane Island,2016,4,Didemnum vexillum
Hurricane Island,2016,4,Filamentous Green
Hurricane Island,2016,4,Henricia sanguinolenta
Hurricane Island,2016,4,Hildenbrandia rubra
Hurricane Island,2016,4,Homarus americanus
Hurricane Island,2016,4,Laminaria digitata
Hurricane Island,2016,4,Lithophyllum spp.
Hurricane Island,2016,4,Mastocarpus stellatus
Hurricane Island,2016,4,Membranipora membranacea
Hurricane Island,2016,4,Polysiphonia
Hurricane Island,2016,4,Polysiphonia arctica
Hurricane Island,2016,4,Polysiphonia flexicaulis
Hurricane Island,2016,4,Polysiphonia subtilissima
Hurricane Island,2016,4,Ptilota serrata
Hurricane Island,2016,4,Saccharina latissima
Hurricane Island,2016,4,Thylacodes
Hurricane Island,2016,4,Tubular Ulvoid
Hurricane Island,2017,1,Agarum clathratum
Hurricane Island,2017,1,Barnacle
Hurricane Island,2017,1,Blady Ulvoid
Hurricane Island,2017,1,Botryllus schlosseri
Hurricane Island,2017,1,Buccinum undatum
Hurricane Island,2017,1,Cancer borealis
Hurricane Island,2017,1,Cancer irroratus
Hurricane Island,2017,1,Cliona
Hurricane Island,2017,1,Cliona celata
Hurricane Island,2017,1,Cliona lobata
Hurricane Island,2017,1,Cliona undulata
Hurricane Island,2017,1,Coccotylus truncatus
Hurricane Island,2017,1,Crepidula fornicata
Hurricane Island,2017,1,Desmarestia viridis
Hurricane Island,2017,1,Didemnum vexillum
Hurricane Island,2017,1,Echinarachnius parma
Hurricane Island,2017,1,Euthora cristata
Hurricane Island,2017,1,Henricia sanguinolenta
Hurricane Island,2017,1,Heterosiphonia japonica
Hurricane Island,2017,1,Hildenbrandia rubra
Hurricane Island,2017,1,Membranipora membranacea
Hurricane Island,2017,1,Obelia
Hurricane Island,2017,1,Pollachius virens
Hurricane Island,2017,1,Polysiphonia
Hurricane Island,2017,1,Polysiphonia arctica
Hurricane Island,2017,1,Polysiphonia flexicaulis
Hurricane Island,2017,1,Polysiphonia subtilissima
Hurricane Island,2017,1,Saccharina latissima
Hurricane Island,2017,1,Thylacodes
Hurricane Island,2017,2,Ahnfeltia plicata
Hurricane Island,2017,2,Anomia
Hurricane Island,2017,2,Anomia peruviana
Hurricane Island,2017,2,Anomia simplex
Hurricane Island,2017,2,Barnacle
Hurricane Island,2017,2,Blady Ulvoid
Hurricane Island,2017,2,Botryllus schlosseri
Hurricane Island,2017,2,Carcinus maenas
Hurricane Island,2017,2,Ceramium
Hurricane Island,2017,2,Chondrus crispus
Hurricane Island,2017,2,Cliona
Hurricane Island,2017,2,Cliona celata
Hurricane Island,2017,2,Cliona lobata
Hurricane Island,2017,2,Cliona undulata
Hurricane Island,2017,2,Coccotylus truncatus
Hurricane Island,2017,2,Crepidula fornicata
Hurricane Island,2017,2,Desmarestia viridis
Hurricane Island,2017,2,Didemnum vexillum
Hurricane Island,2017,2,Euthora cristata
Hurricane Island,2017,2,Haliclystus
Hurricane Island,2017,2,Henricia sanguinolenta
Hurricane Island,2017,2,Heterosiphonia japonica
Hurricane Island,2017,2,Hildenbrandia rubra
Hurricane Island,2017,2,Homarus americanus
Hurricane Island,2017,2,Laminaria digitata
Hurricane Island,2017,2,Membranipora membranacea
Hurricane Island,2017,2,Myoxocephalus
Hurricane Island,2017,2,Myoxocephalus scorpioides
Hurricane Island,2017,2,Obelia
Hurricane Island,2017,2,Polysiphonia
Hurricane Island,2017,2,Polysiphonia arctica
Hurricane Island,2017,2,Polysiphonia flexicaulis
Hurricane Island,2017,2,Polysiphonia subtilissima
Hurricane Island,2017,2,Saccharina latissima
Hurricane Island,2017,2,Thylacodes
Hurricane Island,2017,3,Agarum clathratum
Hurricane Island,2017,3,Ahnfeltia plicata
Hurricane Island,2017,3,Amphipod tube mat
Hurricane Island,2017,3,Anomia
Hurricane Island,2017,3,Anomia peruviana
Hurricane Island,2017,3,Anomia simplex
Hurricane Island,2017,3,Barnacle
Hurricane Island,2017,3,Blady Ulvoid
Hurricane Island,2017,3,Botryllus schlosseri
Hurricane Island,2017,3,Caberea ellisii
Hurricane Island,2017,3,Cancer borealis
Hurricane Island,2017,3,Cancer irroratus
Hurricane Island,2017,3,Chondrus crispus
Hurricane Island,2017,3,Cliona
Hurricane Island,2017,3,Cliona celata
Hurricane Island,2017,3,Cliona lobata
Hurricane Island,2017,3,Cliona undulata
Hurricane Island,2017,3,Coccotylus truncatus
Hurricane Island,2017,3,Cyclopterus lumpus
Hurricane Island,2017,3,Cystoclonium purpureum
Hurricane Island,2017,3,Desmarestia aculeata
