sourceTaxonName,targetTaxonName,interactionTypeName,source_taxon_external_id,source_taxon_path,source_specimen_life_stage,target_taxon_external_id,target_taxon_path,target_specimen_life_stage,latitude,longitude,study_citation,study_source_citation
Strongylocentrotus droebachiensis,Cancer irroratus,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:26784,Malacostraca | Decapoda | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Chondrus crispus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Clathromorphum circumscriptum,eats,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:8767970,Plantae | Rhodophyta | Florideophyceae | Corallinales | Hapalidiaceae | Clathromorphum | Clathromorphum circumscriptum,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Corallina officinalis,eats,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:113506,Florideophyceae | Corallinales | Corallinaceae | Corallina | Corallina officinalis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Corallina officinalis,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Corallina officinalis,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:113506,Florideophyceae | Corallinales | Corallinaceae | Corallina | Corallina officinalis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Crossaster papposus,eats,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:157066,Animalia | Bilateria | Deuterostomia | Echinodermata | Asterozoa | Asteroidea | Spinulosida | Eugnathina | Solasteridae | Crossaster | Crossaster papposus,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Crossaster papposus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Crossaster papposus,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:157066,Animalia | Bilateria | Deuterostomia | Echinodermata | Asterozoa | Asteroidea | Spinulosida | Eugnathina | Solasteridae | Crossaster | Crossaster papposus,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Desmarestia aculeata,eats,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:118219,Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia aculeata,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Desmarestia viridis,eats,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:110416,Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia viridis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Desmarestia viridis,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Diplosoma listerianum,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Echinarachnius parma,eats,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:158016,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Gnathostomata | Clypeasteroida | Scutellina | Echinarachniidae | Echinarachnius | Echinarachnius parma,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Echinarachnius parma,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Gadus morhua,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,WORMS:126436,Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Pisces | Actinopterygii | Gadiformes | Gadidae | Gadus | Gadus morhua,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Halocynthia pyriformis,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:55213,Ascidiacea | Pleurogona | Pyuridae | Halocynthia | Halocynthia pyriformis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Homarus americanus,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Homarus americanus,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Laminaria digitata,eats,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:119587,Phaeophyceae | Laminariales | Laminariaceae | Laminaria | Laminaria digitata,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Laminaria digitata,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Limanda ferruginea,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:FB:SpecCode:521,Actinopterygii | Pleuronectiformes | Pleuronectidae | Limanda | Limanda ferruginea,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Melanogrammus aeglefinus,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:FB:SpecCode:1381,Actinopterygii | Gadiformes | Gadidae | Melanogrammus | Melanogrammus aeglefinus,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Membranipora membranacea,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Mytilus edulis,eats,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:47622,Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Mytilus edulis,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Mytilus edulis,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:47622,Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Palmaria palmata,eats,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:116766,Florideophyceae | Palmariales | Palmariaceae | Palmaria | Palmaria palmata,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Palmaria palmata,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Palmaria palmata,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:116766,Florideophyceae | Palmariales | Palmariaceae | Palmaria | Palmaria palmata,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Phycodrys rubens,eats,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:9087373,Plantae | Rhodophyta | Florideophyceae | Ceramiales | Delesseriaceae | Phycodrys | Phycodrys rubens,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Ptilota serrata,eats,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:109043,Florideophyceae | Ceramiales | Ceramiaceae | Ptilota | Ptilota serrata,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Saccharina latissima,eats,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:155096,Phaeophyceae | Laminariales | Laminariaceae | Saccharina | Saccharina latissima,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Saccharina latissima,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Saccorhiza dermatodea,eats,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:5422621,Chromista | Ochrophyta | Phaeophyceae | Tilopteridales | Phyllariaceae | Saccorhiza | Saccorhiza dermatodea,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Solaster endeca,eats,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:157076,Animalia | Bilateria | Deuterostomia | Echinodermata | Asterozoa | Asteroidea | Valvatacea | Valvatida | Solasteridae | Solaster | Solaster endeca,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Solaster endeca,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Solaster endeca,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:157076,Animalia | Bilateria | Deuterostomia | Echinodermata | Asterozoa | Asteroidea | Valvatacea | Valvatida | Solasteridae | Solaster | Solaster endeca,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Strongylocentrotus droebachiensis,eats,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Strongylocentrotus droebachiensis,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Tautogolabrus adspersus,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Tautogolabrus adspersus,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:FB:SpecCode:3672,Actinopterygii | Perciformes | Labridae | Tautogolabrus | Tautogolabrus adspersus,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Ulvaria obscura,eats,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:7716234,Plantae | Chlorophyta | Ulvophyceae | Ulvales | Ulvaceae | Ulvaria | Ulvaria obscura,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Urticina felina,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:2256780,Animalia | Cnidaria | Anthozoa | Actiniaria | Actiniidae | Urticina | Urticina felina,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Zostera marina,eats,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:152327,Equisetopsida | Alismatales | Zosteraceae | Zostera | Zostera marina,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Zostera marina,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Styela clava,Buccinum undatum,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Styela clava,Cancer borealis,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Styela clava,Cancer productus,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Styela clava,Carcinus maenas,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Styela clava,Strongylocentrotus droebachiensis,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Styela clava,Tautogolabrus adspersus,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syngnathus fuscus,Centropristis striata,NA,FBC:FB:SpecCode:3301,Actinopterygii | Syngnathiformes | Syngnathidae | Syngnathus | Syngnathus fuscus,NA,FBC:FB:SpecCode:361,Actinopterygii | Perciformes | Serranidae | Centropristis | Centropristis striata,NA,NA,NA,NA,NA
Syngnathus fuscus,Morone saxatilis,NA,FBC:FB:SpecCode:3301,Actinopterygii | Syngnathiformes | Syngnathidae | Syngnathus | Syngnathus fuscus,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
Syngnathus fuscus,Paralichthys dentatus,NA,FBC:FB:SpecCode:3301,Actinopterygii | Syngnathiformes | Syngnathidae | Syngnathus | Syngnathus fuscus,NA,EOL_V2:204043,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,NA,NA,NA,NA
Syngnathus fuscus,Pomatomus saltatrix,NA,FBC:FB:SpecCode:3301,Actinopterygii | Syngnathiformes | Syngnathidae | Syngnathus | Syngnathus fuscus,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,NA,NA,NA,NA
Syngnathus fuscus,Squalus acanthias,NA,FBC:FB:SpecCode:3301,Actinopterygii | Syngnathiformes | Syngnathidae | Syngnathus | Syngnathus fuscus,NA,EOL_V2:206805,Animalia | Chordata | Elasmobranchii | Squaliformes | Squalidae | Squalus | Squalus acanthias,NA,NA,NA,NA,NA
Tautoga onitis,Callinectes sapidus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Callinectes sapidus,NA,FBC:FB:SpecCode:458,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,FBC:SLB:SpecCode:26794,Malacostraca | Decapoda | Portunidae | Callinectes | Callinectes sapidus,NA,NA,NA,NA,NA
Tautoga onitis,Cancer borealis,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Cancer irroratus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Carcinus maenas,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Crassostrea virginica,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Crepidula fornicata,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Echinarachnius parma,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Hemigrapsus sanguineus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Homarus americanus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Modiolus modiolus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Morone saxatilis,NA,FBC:FB:SpecCode:458,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
Tautoga onitis,Mytilus edulis,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Ovalipes ocellatus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Paralichthys dentatus,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Pomatomus saltatrix,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautoga onitis,Strongylocentrotus droebachiensis,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Cancer borealis,eats,FBC:FB:SpecCode:3672,Actinopterygii | Perciformes | Labridae | Tautogolabrus | Tautogolabrus adspersus,NA,FBC:SLB:SpecCode:26783,Malacostraca | Decapoda | Cancridae | Cancer | Cancer borealis,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Cancer irroratus,eats,FBC:FB:SpecCode:3672,Actinopterygii | Perciformes | Labridae | Tautogolabrus | Tautogolabrus adspersus,NA,BioGoMx:Spp-59-0782,Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Heterotremata | Cancroidea | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Cancer irroratus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Gadus morhua,NA,FBC:FB:SpecCode:3672,Actinopterygii | Perciformes | Labridae | Tautogolabrus | Tautogolabrus adspersus,NA,WORMS:126436,Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Pisces | Actinopterygii | Gadiformes | Gadidae | Gadus | Gadus morhua,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Hemitripterus americanus,NA,EOL_V2:204375,Animalia | Chordata | Actinopterygii | Perciformes | Labridae | Tautogolabrus | Tautogolabrus adspersus,NA,EOL_V2:208239,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Molgula citrina,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Mytilus edulis,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Strongylocentrotus droebachiensis,eats,FBC:FB:SpecCode:3672,Actinopterygii | Perciformes | Labridae | Tautogolabrus | Tautogolabrus adspersus,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Strongylocentrotus droebachiensis,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tautogolabrus adspersus,Strongylocentrotus droebachiensis,NA,FBC:FB:SpecCode:3672,Actinopterygii | Perciformes | Labridae | Tautogolabrus | Tautogolabrus adspersus,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Testudinalia testudinalis,Alaria esculenta,eats,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,WD:Q967622,| Alaria esculenta,NA,NA,NA,NA,NA
Testudinalia testudinalis,Ascophyllum nodosum,eats,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,EOL:902587,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Ascophyllum | Ascophyllum nodosum,NA,NA,NA,NA,NA
Testudinalia testudinalis,Cancer irroratus,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,BioGoMx:Spp-59-0782,Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Heterotremata | Cancroidea | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
Testudinalia testudinalis,Clathromorphum circumscriptum,eats,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,GBIF:8767970,Plantae | Rhodophyta | Florideophyceae | Corallinales | Hapalidiaceae | Clathromorphum | Clathromorphum circumscriptum,NA,NA,NA,NA,NA
Testudinalia testudinalis,Clathromorphum circumscriptum,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Testudinalia testudinalis,Hildenbrandia rubra,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Testudinalia testudinalis,Homarus americanus,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,FBC:SLB:SpecCode:26021,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,NA,NA,NA,NA
Testudinalia testudinalis,Saccharina latissima,eats,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,http://taxon-concept.plazi.org/id/Chromista/Saccharina_latissima_Linnaeus_1753,Chromista | Ochrophyta | Phaeophyceae | Laminariales | Laminariaceae | Saccharina | Saccharina latissima,NA,NA,NA,NA,NA
Testudinalia testudinalis,Ulvaria obscura,eats,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,GBIF:7716234,Plantae | Chlorophyta | Ulvophyceae | Ulvales | Ulvaceae | Ulvaria | Ulvaria obscura,NA,NA,NA,NA,NA
Ulvaria obscura,Cancer irroratus,NA,GBIF:7716234,Plantae | Chlorophyta | Ulvophyceae | Ulvales | Ulvaceae | Ulvaria | Ulvaria obscura,NA,BioGoMx:Spp-59-0782,Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Heterotremata | Cancroidea | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
Ulvaria obscura,Strongylocentrotus droebachiensis,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ulvaria obscura,Strongylocentrotus droebachiensis,NA,GBIF:7716234,Plantae | Chlorophyta | Ulvophyceae | Ulvales | Ulvaceae | Ulvaria | Ulvaria obscura,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
